lon,lat,cap_sp
138.25,37.25,11.469587522985455
138.25,38.0,0.0
138.25,38.25,0.0
138.5,35.25,7.105038804710865
138.5,35.5,0.0
138.5,35.75,11.703647271861838
138.5,36.0,0.0
138.5,36.25,12.935755360647056
138.5,36.5,12.967161174153365
138.5,36.75,10.045719266916072
138.5,37.0,0.0
138.5,37.25,0.0
138.5,37.5,11.136674527993042
138.75,34.75,0.0
138.75,35.0,7.8612995733010385
138.75,35.25,8.672974384238527
138.75,35.5,8.36384315685697
138.75,35.75,0.0
138.75,36.0,0.0
138.75,36.25,0.0
138.75,36.5,9.936226632066433
138.75,36.75,12.023623807652056
138.75,37.0,0.0
138.75,37.25,9.537476224180255
138.75,37.5,0.0
138.75,37.75,0.0
139.0,35.5,5.588178530955612
139.0,35.75,0.0
139.0,36.0,0.0
139.0,36.25,7.012128903249028
139.0,36.5,0.0
139.0,36.75,9.563402744568593
139.0,37.0,0.0
139.0,37.25,0.0
139.0,37.5,0.0
139.0,37.75,7.949222894898365
139.0,38.0,8.598641760059712
139.25,35.5,0.0
139.25,35.75,0.0
139.25,36.0,4.779386396099434
139.25,36.25,0.0
139.25,36.5,5.627879129792437
139.25,36.75,0.0
139.25,37.0,11.155286543126621
139.25,37.25,0.0
139.25,37.5,0.0
139.25,37.75,0.0
139.25,38.0,0.0
139.5,35.5,3.44179572032267
139.5,35.75,0.0
139.5,36.0,0.0
139.5,36.25,0.0
139.5,36.5,5.176973443897375
139.5,36.75,5.209867001750574
139.5,37.0,9.15723481680573
139.5,37.25,0.0
139.5,37.5,0.0
139.5,37.75,0.0
139.5,38.0,0.0
139.5,38.25,6.271791614139903
139.5,38.5,0.0
139.5,38.75,0.0
139.75,35.25,6.239721317983673
139.75,36.0,0.0
139.75,36.25,6.795509089915619
139.75,36.5,3.766644120578586
139.75,36.75,5.905354820759304
139.75,37.0,7.59631136300492
139.75,37.25,0.0
139.75,37.5,0.0
139.75,37.75,4.990997707865623
139.75,38.0,0.0
139.75,38.25,0.0
139.75,38.5,0.0
